2020-12-18 18:01:24,b'RT @DanHawkeye: \xf0\x9f\x9a\xa8#Vaccines spreads the virus to others\xf0\x9f\x9a\xa8\n\n#PCRtest #PCR #Patriot #USA #China #ChinaJoe #COVID19 #CovidVaccine #COVID #Covid_\xe2\x80\xa6'
2020-12-18 17:55:46,b'\xf0\x9f\x9a\xa8#Vaccines spreads the virus to others\xf0\x9f\x9a\xa8\n\n#PCRtest #PCR #Patriot #USA #China #ChinaJoe #COVID19 #CovidVaccine #COVID #Covid_19 #BellsPalsy  #COVIDUpdates #Covid19 #Vaccine #VitaminD https://t.co/aaulf3Rhnl'
2020-12-18 17:50:26,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 17:50:25,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
2020-12-18 17:46:27,"b""In the latest InDepth, Josiah Case explores #China's #COVID19 propaganda campaign: https://t.co/JpnhnlnVvg https://t.co/vPzkpmhhcH"""
2020-12-18 17:41:20,"b""RT @GordonGChang: #China's spreading #COVID19 beyond its borders constitutes a \xe2\x80\x9cgenocide\xe2\x80\x9d and a \xe2\x80\x9ccrime against humanity\xe2\x80\x9d under the Rome Sta\xe2\x80\xa6"""
2020-12-18 17:39:17,b'Does anyone know if #China is getting the vaccine?  Might be worth knowing. \n#ChinaVirus #COVID19 https://t.co/TcSpYjZleb'
2020-12-18 17:29:15,"b""RT @GordonGChang: #China's spreading #COVID19 beyond its borders constitutes a \xe2\x80\x9cgenocide\xe2\x80\x9d and a \xe2\x80\x9ccrime against humanity\xe2\x80\x9d under the Rome Sta\xe2\x80\xa6"""
2020-12-18 17:27:45,"b'RT @EurAffairs: If #Biden is sincere to keep #China in check, he must push for an independent #Covid19 inquiry in China.\n\nThat has long fal\xe2\x80\xa6'"
2020-12-18 17:27:44,"b'If #Biden is sincere to keep #China in check, he must push for an independent #Covid19 inquiry in China.\n\nThat has long fallen into silence. Yet, #Washington is just watching #Australia pay the price for demanding our right to truth.'"
2020-12-18 17:17:53,b'Disgusting #China #COVID19 https://t.co/jqCyeKWt7g'
2020-12-18 17:17:30,b'RT @appledaily_hk: #CarrieLam has been criticized by the pro-#Beijing camp for refusing to follow #China\xe2\x80\x99s example to issue a mandatory cit\xe2\x80\xa6'
2020-12-18 17:15:00,"b'RT @CCTV_Plus: #China has dispatched 351 chartered flights to bring over 73,000 citizens back from 92 countries since the #COVID19 outbreak\xe2\x80\xa6'"
2020-12-18 17:13:10,"b""RT @GordonGChang: Will be on @Varneyco at 10:15 ET to talk about #Disney's Bob Iger as ambassador to #China and Beijing's handling of #COVI\xe2\x80\xa6"""
